A,label
자신을 사랑하고 자신에 대해 잘 아는 것., 0
좋은 사람 만나길 바랍니다., 0
나중에 안 들어와서 못하는 것보다 지금 해보시는 것도 좋을 거예요., 0
좀 더 알아볼 시간이 필요하겠네요., 0
해보는 것도 나쁘지 않을 거예요., 0
천천히 알아가보는 게 좋을 거 같아요., 0
썸 정도는 괜찮아요., 0
사람마다 다른 것 같아요. 생각할 시간이 필요할 수도 있겠죠?, 0
시간이 필요한 것 같아요., 0
조금 더 만나보고 결정하는 건 어떨까요?, 0
사람마다 다를 거예요., 0
사람에 따라 다르지 않을까요., 0
직설적으로 통보하는 말보다는 조금 더 부드럽게 권유하고 물어보는 말을 해보세요., 0
용기내서 잡아보세요., 0
수수한데 예쁜 여자라고 말해야죠., 0
순수하고 불순한 게 나눠있지 않을 거예요., 0
술 마시고 전화하는 건 좀 그래요., 0
혹시 모르니 오라고 해보세요., 0
취하지 않았을 때 연락하는게 좋긴 할 거예요., 0
술 먹고 전화하는건 실례일 수 있어요., 0
확실하진 않지만 당신을 친근하게 생각하나봐요., 0
친절한 거랑 구별해볼 필요가 있어요., 0
술보다 사람이 먼저니까요., 0
걱정을 하고 있을지도 몰라요., 0
축하해요., 0
먼저 연락을 해보는 건 어떨까요?, 0
직접 만나자고 연락해보세요., 0
결혼준비 첫 발을 디뎠네요., 0
부모님을 잘 설득해보세요., 0
원치 않으면 싫다고 말하세요., 0
두 사람이 준비가 되었을 때요., 0
서로 속도를 맞춰보세요., 0
서로 속도를 맞춰보세요., 0
대화를 하면서 속도를 맞춰보세요., 0
서로의 마음이 중요하겠죠., 0
좀 더 대화가 필요해보이네요., 0
언제라는 건 정해져있지 않아요., 0
하라는 공부는 안하고!, 0
공부는 안하고!, 0
결혼 준비는 선택의 연속이에요., 0
예쁘게 찍고 오세요., 0
뭐든 열심히 하는 사람은 매력적이지요., 0
부담스럽겠어요., 0
남편이랑 이야기해보세요., 0
마인드 컨트롤을 하는게 중요하겠어요., 0
신경 쓰이는 일이 생겼다니 조심하세요., 0
전혀 식상하지 않아요., 0
마음 먹은 대로 할 수 있을 거예요., 0
깨가 쏟아지고 있군요., 0
약간의 변화를 줘보세요., 0
깨 볶는 소리가 들리네요., 0
못 가본 곳으로 가보세요., 0
아예 다른 삶을 살다가 하루 아침에 같이 살게 된 거니까요., 0
서로에게 맞추는 과정이에요., 0
사람 마음은 알다가도 모르니까 그럴 수 있어요., 0
좀 더 호감을 표현해보세요., 0
딱히 좋지도 않나봐요., 0
그건 직접 물어보기 전까지는 알기 힘들어요., 0
평소 흘려 이야기했던 걸 기억해주고 생각하고 있다는 걸 알려주세요., 0
짧으면 짧을 수록 좋겠죠., 0
사랑하게 된 이유를 써놓고 사랑이 힘겨울때 꺼내 읽어보세요., 0
제대로 사과해야죠., 0
감정이 상하면 싸우는 거죠., 0
본 모습일지도 몰라요., 0
사랑하게 된 이유를 써놓고 사랑이 힘겨울때 꺼내 읽어보세요., 0
썸 타다가 발전되지 못한 관계죠., 0
당황 했겠어요., 0
당당하게 다가가세요., 0
고백 전 단계입니다., 0
당당하게 지내세요., 0
감정에 확신이 있다면 연락해보세요., 0
고백이 답이죠., 0
사랑은 언제든 다시 시작해도 됩니다., 0
섣부르게 판단하지 말고 연락해보세요., 0
안 사귀면 끝이죠., 0
호감을 표시해보세요., 0
간절한 마음이 그 분에게도 전해질 거예요., 0
혹시 마음이 정리 됐나요? 그런게 아니라면 아직 끝내긴 아까워요. 용기를 내봐요., 0
혹시 마음이 정리 됐나요? 그런게 아니라면 아직 끝내긴 아까워요. 용기를 내봐요., 0
좋아하는 마음이 생각보다 컸나봐요., 0
의사는 표현하되 상대에게 부담되지 않는 선이 좋아요., 0
너무 길지 않나요., 0
말해보세요. 생각해 볼게요., 0
계속 연락하고 만나자고 해야 썸인 듯합니다., 0
하기도 하죠., 0
좋아하는 감정을 확인해보세요., 0
일단 연락처를 주고 받고 부담스럽지 않는 선에서 친해지는게 좋아요., 0
바람 피우는 건 아닌데 이미지가 안 좋아질 거 같아요., 0
끄는 건 별로겠죠., 0
썸 기간이랑 사귀는 기간은 케이스 바이 케이스입니다., 0
관계에 진전이 없거나 밀당인듯합니다., 0
연락을 줄이고 안하는 거겠죠., 0
좋으면 좋아한다고 말해보세요., 0
사람 마다 다르지 않을까요? 본인의 선택을 믿으세요., 0
먼저 연락해보세요., 0
고백 안 하고 사귀기도 하니 직접적으로 물어보는 것이 좋을 듯합니다., 0
사귀기 전에 두근거림을 좋아하나 봐요., 0
먼저 다가가 보세요., 0
미련이 남으면 해봐도 돼요., 0
굳이 말할 필요는 없는 거 같아요., 0
강제 정리 당한 거 같아요., 0
함께 돕는 알바를 찾아보세요., 0
영화관이나 커피숍 추천해요., 0
아직 어색해서 그런거지 친해지면 자연스러워질거예요., 0
당당하게 나가세요., 0
얼른 고백해야죠., 0
썸 탈 사람 없어서 못 타요., 0
누구에게요?, 0
어떤 조언이 필요한가요? 생각해 볼게요., 0
그냥 사귀세요., 0
썸 타기 좋은 계절이에요., 0
정해져 있지는 않지만 발전된 관계가 좋겠죠., 0
한달 안쪽? 너무 길면 힘드니까요., 0
은연 중에 연락을 기다리고 있었나봐요., 0
썸 탈 때 듣기 딱이죠., 0
일단 연락처를 주고 받고 부담스럽지 않는 선에서 친해지는게 좋아요., 0
어느 것이든 자신이 좋아하고 어울리는 옷이 좋아요., 0
연락해보세요., 0
서로에게 부담 없는 작은 선물이 좋아요., 0
서로에게 부담 없는 작은 선물이 좋아요., 0
그 분이 평소 좋아한다고 했던 것을 잘 생각해 보세요., 0
원하는 향 알면 좋을 거 같아요., 0
저는 '설레'라고 저장할래요., 0
어떤 부분이 망설여지는지 말씀해보세요., 0
사귀기 전에는 다 불안해요., 0
어머 벌써 그런 생각을 하셨군요., 0
칭찬은 언제든 듣기 좋죠., 0
봐달라는 거겠죠., 0
즐거운 데이트 하길 바랄게요., 0
영통 걸어도 되는지 물어보고 걸어보세요., 0
당장 연락해보세요., 0
너무 편한 거 같다고 말해보세요., 0
사귀고 가는 게 좋을 거 같아요., 0
사귀고 나서 간섭 가능합니다., 0
사귀면 더 하겠네요., 0
밀당을 하고 싶으시군요., 0
잘자요' '내일도 보고싶어요' 라고 하는 건 어떨까요?, 0
사람마다 다르겠지요., 0
말해보세요., 0
편한 옷차림도 괜찮지만 어느 정도 격식은 차리는 게 좋아요., 0
우리가 아직 사귀는 사이가 아닌데 별로 기분은 안 좋은 거 같다고 말해봐요., 0
부럽네요!, 0
한번 봐봐요., 0
사진 검색 해봐요., 0
은연 중에 연락을 기다리고 있었나봐요., 0
벚꽃 놀이 좋죠!, 0
슬픈 상황이네요., 0
각자 내는 게 깔끔하죠., 0
만나서 극복하세요., 0
좋은 사람이 아닌 것 같아요. 입장을 분명히 하는 것 좋아요., 0
만남에 무슨 문제가 있었나요?, 0
만남에 무슨 문제가 있었나요?, 0
그러면 얼른 쟁취하세요., 0
잘되고싶다면 자제하는 것도 한 방법이겠죠., 0
좋아하는 마음이라면 이해해보세요., 0
좋아하는 감정에는 다양한 방식이 있어요. 차분히 생각해 보는건 어떨까요?, 0
말해보세요. 생각해 볼게요., 0
기본적인 시간 약속을 우습게 여기는 사람은 만나지 않는 게 좋을 거 같아요., 0
신경 쓰이겠어요. 기분 전환 하고 오세요., 0
좋아함을 점프했네요., 0
가고 싶은 곳이 있는지 연락해 보세요., 0
사람마다 차이가 있어요., 0
사람마다 정도는 다르지만 정확하게 의사 표현하는 것이 중요해요., 0
썸만 타는데 왜 현타가 오는지 모르겠네요., 0
자연스러운 현상이에요., 0
썸은 짧은 게 좋습니다., 0
감정에 확신이 있다면 연락해보세요., 0
감정에 확신이 있다면 연락해보세요., 0
속 타 죽기 전에 표현해보세요., 0
지친 거 티내보세요., 0
상대방이 부담스럽지 않을까요?, 0
연애에 대한 두려움을 가지고 있을 수도 있을 듯 합니다., 0
썸이 흐지부지 끝난 거 같아요., 0
애매함이 좋은지 생각해보세요., 0
썸 중인데 매너가 없네요., 0
부담되면 마음이 가지 않는 거니 정리도 필요하겠네요., 0
바쁘거나 썸이 끝났거나겠죠., 0
바쁘거나 다른 사람이 생겼을지도 모르겠어요., 0
상대방을 헷갈리게 하는건 좋지 않아요. 본인의 솔직한 생각을 말해보세요., 0
꽃을 마다할 사람은 없어요., 0
아무래도 장답이나 설명이 좋겠죠., 0
긴장감이 줄어서 그럴 수도 있을 거 같아요., 0
평소 말투가 좋을 거 같아요., 0
요즘 상영하는 영화나 맛집부터 시작해보는 것도 좋을 듯합니다., 0
사람마다 다르겠지만 사귀고 난 후가 좋겠어요., 0
가고 싶은 곳이 있는지 연락해 보세요., 0
썸 탈 때는 특히 속상한 것 같아요. 내 맘 같지 않고 아직 내 사람이 아니니까요. 그래도 그 순간을 즐겨보는 건 어떨까요?, 0
알아가는 단계니 디테일한 건 말 안해도 돼요., 0
사람마다 다르겠지만 사귀고 난 후가 좋겠어요., 0
썸에 익숙해졌나봐요., 0
아니에요. 서로 마음을 확인하며 잘해주면 돼요. 대화를 통해 꾸준히 감정을 나누세요., 0
사귀기 전의 과정만 즐기나봐요., 0
조건 볼 수도 있죠., 0
누가 내든 상관 없어요., 0
썸 타는 기간이 길었나봐요. 지쳤나요?, 0
소극적으로 표현했다면 친구해도 좋을 것 같습니다., 0
사랑은 타이밍입니다., 0
적극적으로 표현해 봐야 알 수 있을 거예요., 0
이제 선택할 상황이네요., 0
다시 연락해보세요., 0
그분 생각을 많이 했나 봐요. 곧 좋은 소식이 들리려고 하는 것 아닐까요?, 0
어느 것이든 자신이 좋아하고 어울리는 옷이 좋아요., 0
어느 것이든 자신이 좋아하고 어울리는 옷이 좋아요., 0
많이 만나면 만날 수록 좋죠., 0
지금 전화해보세요., 0
부담스럽지 않은 선이 좋겠어요., 0
좋아하는 사람이 준다면 좋아할 거예요., 0
좋아하나봐요., 0
큰 의미를 두지 않아도 돼요., 0
진심어린 손편지는 누구나 좋아하죠., 0
좋아요 정도는 괜찮아요., 0
녹아내리겠네요., 0
상대에게 정확히 물어보는게 좋아요., 0
서로에게 부담 없는 선물이 좋아요., 0
좋아하는 사람이 준다면 좋아할 거예요., 0
고칠 수 있는지 생각해보세요., 0
연락해 보는게 어떨까요?, 0
괘씸하니 약속잡고 취소 한번 하세요., 0
따로 신경쓰이는 부분이 없다면 가능합니다., 0
썸 종료네요., 0
만남에 무슨 문제가 있었나요?, 0
부담된다면 조심스레 말해 보세요., 0
자연스러운 현상이에요., 0
데리러 와주면 고맙다고 반응해봐요., 0
좋으면 먼저 고백해보세요., 0
기억하냐고 물어보세요., 0
어쩔 수 없는 상황인지 물어보세요., 0
우리가 아직 사귀는 사이가 아닌데 별로 기분은 안 좋은 거 같다고 말해봐요., 0
연락이 중요한 시기인데요., 0
당신과 긴 연애하면 되죠., 0
응원해주세요., 0
맘고생 많았어요., 0
다정한 사람이네요., 0
보통 남자들은 아무 여자에게나 하트를 붙여서 말하지 않아요., 0
저처럼 연락이 늦는 사람을 이해해 주세요., 0
고백을 안하고 사귀는 경우도 있지만 정확하게 물어보는게 좋아요. 먼저 얘기를 끄내보세요., 0
사귀고 나서 해봐도 늦지 않아요., 0
부러워요. 자연스러운 현상이에요., 0
슬픈 촉이네요., 0
좋아하는 게 뭔지 알아보세요., 0
어떤 음식을 좋아하는지 물어보고 맛집을 찾아봐요. 그래도 이왕이면 맛있고 분위기 좋은 곳이 좋겠죠?, 0
벚꽃 놀이 가자고 연락해 보세요., 0
사귀고 나서 가도 늦지 않아요., 0
최신 영화 추천해드립니다., 0
따로 신경쓰이는 부분이 없다면 가능합니다., 0
부러워요. 좋은 관계를 유지하세요., 0
본인의 의사를 분명히 표현하는 것이 중요해요., 0
애석하네요., 0
카공 좋죠!, 0
카공 좋죠!, 0
그럼요. 연락해보세요., 0
그냥 뭐하냐고 물어보세요., 0
표현하는 게 좋겠죠., 0
상대방을 헷갈리게 하는건 좋지 않아요., 0
상대방을 헷갈리게 하는건 좋지 않아요., 0
영화는 데이트의 기본이죠., 0
도서관 데이트나 서점 데이트 좋을 거 같아요., 0
기억에 남을 거 같아요., 0
작은 선물은 서로에게 부담을 줄여줄 거예요., 0
그럴 수 있어요. 자연스럽게 대화를 먼저 이어나가는 건 어떨까요?, 0
그분 생각을 많이 했나 봐요. 곧 좋은 소식이 들리려고 하는 것 아닐까요?, 0
편한 옷차림도 괜찮지만 어느 정도 격식은 차리는 게 좋아요., 0
그대의 얼굴이면 될 거 같아요., 0
신경 쓰이겠네요., 0
고칠 수 있는지 생각해보세요., 0
부담스럽지 않은 선이 좋겠어요., 0
썸 종료네요., 0
시간 약속이 생명인데요., 0
축하해주세요., 0
제가 위로해 드릴게요., 0
고백을 안하고 사귀는 경우도 있지만 정확하게 관계를 정의 짓는게 좋아요., 0
어떤 음식을 좋아하는지 물어보고 맛집을 찾아봐요. 그래도 이왕이면 맛있고 분위기 좋은 곳이 좋겠죠?, 0
공통점 찾기가 좋겠죠., 0
깨끗이 잊든 용기내든 실행에 옮겨 보세요., 0
사귀고 나서 가도 돼요., 0
마음을 표현하는 건 나쁘지 않아요., 0
사람 마다 다르겠지요., 0
그럴 수 있어요., 0
썸도 좋지요., 0
연애에 대한 두려움을 가지고 있을 수도 있을 듯 합니다., 0
서로 마음이 확실히 있는 거면 적극적으로 표현해도 될 것 같아요., 0
관계의 정도에 따라 다르겠지만 너무 길면 안좋지 않을까요?, 0
사귀자고 고백하고 좋아한다는 느낌이 들게 더 잘해줘봐요., 0
행복하세요., 0
상대가 확신이 들도록 말해보세요., 0
